LAMMPS (23 Jun 2022 - Update 4)
# 3d vashishta

units		metal
atom_style	atomic

boundary        p p p


lattice		custom 1              a1 5.5392  0. 0.              a2 0.0 5.5392  0.0            a3 0.0 0.0 5.5392             basis 0.   0.   0.            basis 0.5  0.5  0.            basis 0.5  0.   0.5            basis 0.   0.5  0.5            basis 0.5  0.   0.             basis 0.   0.5  0.             basis 0.   0.   0.5             basis 0.5  0.5  0.5
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392


region		caixa block 0 10 0 10 0 10
create_box	2 caixa
Created orthogonal box = (0 0 0) to (55.392 55.392 55.392)
  1 by 2 by 5 MPI processor grid
create_atoms	1 region caixa basis 1 1 basis 2 1 basis 3 1 basis 4 1             	  basis 5 2 basis 6 2 basis 7 2 basis 8 2
Created 8000 atoms
  using lattice units in orthogonal box = (0 0 0) to (55.392 55.392 55.392)
  create_atoms CPU = 0.001 seconds

mass		1 137.33
mass		2 15.9994

#velocity	all create 2100. 473204 dist gaussian
velocity        all create 2900. 473204 dist gaussian

group		Ba type 1
4000 atoms in group Ba
group		O type 2
4000 atoms in group O

pair_style	table linear 50000
pair_coeff	1 1 Pot_BaO Vash_11
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
pair_coeff	1 2 Pot_BaO Vash_12
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
pair_coeff	2 2 Pot_BaO Vash_22
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)

timestep	0.001   #1.0 fs

thermo		500         # intervalo para mostrar output instantaneos.

neighbor	2.0 bin
neigh_modify	every 8 delay 0 check yes

restart		1000 BaO-nvt.T2100

#fix		ensemble all nve
#fix		ensemble all nvt temp 300 300 0.1 iso 0.0 0.0 0.5 drag 2.0
#fix    ensemble all nvt temp 2100 2100 0.1

fix    ensemble all nvt temp 2900 2900 0.05


run		2000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 11 11 11
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.309 | 3.535 | 3.696 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    516000   2914.4451     -27838.03       0             -24824.634      112598.04    
    516500   2902.7898     -27876.838      0             -24875.493      111861.36    
    517000   2909.7295     -27890.62       0             -24882.099      111650.75    
    517500   2924.38       -27878.054      0             -24854.386      112341.41    
    518000   2847.0119     -27883.407      0             -24939.734      111743.08    
    518500   2893.5765     -27843.448      0             -24851.63       111776.45    
    519000   2892.0955     -27863.94       0             -24873.653      112567.79    
    519500   2911.6035     -27833.255      0             -24822.797      113637.44    
    520000   2898.1099     -27858.585      0             -24862.079      113148.69    
    520500   2874.6876     -27848.145      0             -24875.856      112524.98    
    521000   2943.571      -27859.615      0             -24816.104      112879.77    
    521500   2901.9871     -27929.554      0             -24929.039      109916.41    
    522000   2922.4743     -27861.266      0             -24839.568      112471.01    
    522500   2871.9096     -27899.438      0             -24930.022      111260.84    
    523000   2890.8053     -27874.104      0             -24885.15       112562.72    
    523500   2969.0193     -27833.894      0             -24764.071      113944.67    
    524000   2944.8412     -27836.107      0             -24791.283      113693.68    
    524500   2865.2383     -27865.901      0             -24903.382      111676.18    
    525000   2912.6764     -27831.427      0             -24819.86       113116.27    
    525500   2877.5907     -27878.101      0             -24902.81       111626.33    
    526000   2923.211      -27875.615      0             -24853.156      112837.02    
    526500   2860.9453     -27850.033      0             -24891.953      113080.7     
    527000   2893.3024     -27939.276      0             -24947.741      110054.37    
    527500   2906.73       -27867.272      0             -24861.853      112240.12    
    528000   2925.8573     -27836.054      0             -24810.858      113983.64    
    528500   2913.7855     -27856.999      0             -24844.285      112012.49    
    529000   2891.4736     -27871.398      0             -24881.754      111595.6     
    529500   2923.0292     -27884.971      0             -24862.699      111616.72    
    530000   2915.654      -27892.179      0             -24877.533      111565.17    
    530500   2880.8716     -27865.566      0             -24886.883      112412.18    
    531000   2933.5114     -27843.426      0             -24810.316      113197.14    
    531500   2896.6721     -27895.928      0             -24900.908      111048.11    
    532000   2903.9289     -27846.209      0             -24843.686      113268.65    
    532500   2890.7912     -27866.841      0             -24877.902      112676.5     
    533000   2904.4126     -27884.47       0             -24881.447      111927.37    
    533500   2921.1962     -27826.441      0             -24806.065      113308.49    
    534000   2967.1179     -27840.884      0             -24773.027      113789.69    
    534500   2933.2757     -27916.555      0             -24883.689      111132.38    
    535000   2910.4435     -27871.782      0             -24862.523      113004.7     
    535500   2901.8176     -27868.374      0             -24868.034      112102.13    
    536000   2893.3623     -27868.481      0             -24876.884      112831.3     
    536500   2926.298      -27886.095      0             -24860.444      111598.18    
    537000   2892.155      -27882.127      0             -24891.778      111936.21    
    537500   2916.4456     -27877.753      0             -24862.289      112305.12    
    538000   2893.8965     -27889.674      0             -24897.524      111858.69    
    538500   2879.629      -27850.218      0             -24872.82       112862.31    
    539000   2906.8681     -27862.531      0             -24856.97       112224.64    
    539500   2934.6382     -27850.673      0             -24816.398      112573.1     
    540000   2896.7994     -27877.603      0             -24882.452      111645.42    
    540500   2949.1828     -27845.039      0             -24795.726      112859.19    
    541000   2895.9165     -27820.714      0             -24826.476      114217.91    
    541500   2906.8759     -27866.988      0             -24861.418      112685.6     
    542000   2869.3079     -27891.25       0             -24924.523      111525.98    
    542500   2918.626      -27840.247      0             -24822.528      113259.82    
    543000   2891.5065     -27873.157      0             -24883.478      112226.78    
    543500   2892.3636     -27888.856      0             -24898.291      111980.55    
    544000   2904.7786     -27871.263      0             -24867.861      112129       
    544500   2918.1877     -27869.555      0             -24852.29       111662.75    
    545000   2904.7846     -27866.039      0             -24862.631      111989.04    
    545500   2941.3733     -27880.483      0             -24839.245      113030.83    
    546000   2917.5976     -27879.301      0             -24862.645      112121.21    
    546500   2898.1195     -27855.772      0             -24859.256      112859.5     
    547000   2876.2707     -27880.513      0             -24906.588      112082       
    547500   2929.8715     -27861.27       0             -24831.924      112056.8     
    548000   2863.3734     -27920.248      0             -24959.657      109393.86    
    548500   2881.7843     -27873.446      0             -24893.82       111229.88    
    549000   2891.8114     -27830.035      0             -24840.041      112939.5     
    549500   2887.7392     -27867.371      0             -24881.587      111867.08    
    550000   2871.979      -27881.925      0             -24912.437      112642.22    
    550500   2897.142      -27898.589      0             -24903.084      111491.71    
    551000   2919.1863     -27855.575      0             -24837.276      113107.49    
    551500   2897.8148     -27833.89       0             -24837.689      113972.36    
    552000   2881.6871     -27844.757      0             -24865.232      112808.35    
    552500   2938.3225     -27864.463      0             -24826.379      112422.99    
    553000   2845.3215     -27895.136      0             -24953.211      111393.16    
    553500   2933.9815     -27893.768      0             -24860.172      111250.47    
    554000   2863.4585     -27896.412      0             -24935.734      110752.69    
    554500   2914.7107     -27873.249      0             -24859.578      112695.15    
    555000   2891.5165     -27906.87       0             -24917.181      110959.63    
    555500   2944.707      -27857.745      0             -24813.06       112792.19    
    556000   2916.4226     -27872.139      0             -24856.698      112568.31    
    556500   2918.9828     -27857.448      0             -24839.36       113035.38    
    557000   2890.9713     -27900.9        0             -24911.774      110827.82    
    557500   2951.3845     -27883.99       0             -24832.4        111885.12    
    558000   2910.4422     -27852.329      0             -24843.072      112625.67    
    558500   2919.7868     -27839.038      0             -24820.119      113466.15    
    559000   2922.5071     -27876.288      0             -24854.556      111719.17    
    559500   2917.3268     -27839.696      0             -24823.32       113738.79    
    560000   2897.5236     -27873.108      0             -24877.208      112364.32    
    560500   2922.8178     -27886.863      0             -24864.81       112101.75    
    561000   2937.1722     -27882.211      0             -24845.317      112355.05    
    561500   2894.5453     -27874.826      0             -24882.005      112926.31    
    562000   2894.956      -27865.76       0             -24872.514      112783.08    
    562500   2940.9206     -27862.495      0             -24821.725      112047.52    
    563000   2861.651      -27842.969      0             -24884.159      112768.53    
    563500   2876.3679     -27846.199      0             -24872.173      112388.61    
    564000   2933.8266     -27865.095      0             -24831.659      112789.28    
    564500   2923.8474     -27877.454      0             -24854.337      112271.05    
    565000   2961.861      -27821.676      0             -24759.254      113626.41    
    565500   2871.7208     -27889.089      0             -24919.868      111961.1     
    566000   2879.6377     -27877.99       0             -24900.583      111088.16    
    566500   2858.8309     -27847.98       0             -24892.086      111812.89    
    567000   2882.923      -27886.415      0             -24905.611      111007.77    
    567500   2886.7357     -27915.451      0             -24930.705      110971.14    
    568000   2992.6146     -27890.462      0             -24796.242      112991.91    
    568500   2846.6606     -27862.652      0             -24919.341      112132.39    
    569000   2903.5318     -27861.166      0             -24859.054      112773.79    
    569500   2885.3155     -27851.966      0             -24868.688      111410.02    
    570000   2864.8028     -27840.434      0             -24878.366      112261.15    
    570500   2915.8307     -27869.018      0             -24854.19       111846.74    
    571000   2928.8828     -27841.268      0             -24812.944      111570.42    
    571500   2877.378      -27876.974      0             -24901.903      111989.43    
    572000   2911.9153     -27870.993      0             -24860.212      112081.1     
    572500   2915.6129     -27880.365      0             -24865.761      111258.51    
    573000   2959.4851     -27872.006      0             -24812.04       112095.5     
    573500   2950.7901     -27856.111      0             -24805.136      112441.44    
    574000   2856.4357     -27862.753      0             -24909.336      112433.84    
    574500   2887.5219     -27896.432      0             -24910.874      110486.64    
    575000   2882.7285     -27859.197      0             -24878.595      112557.36    
    575500   2888.382      -27860.58       0             -24874.132      112178.38    
    576000   2948.4799     -27824.657      0             -24776.071      114042.42    
    576500   2917.1457     -27896.494      0             -24880.306      111050.22    
    577000   2890.6908     -27822.928      0             -24834.093      114297.68    
    577500   2868.8283     -27854.157      0             -24887.926      111965.57    
    578000   2870.9115     -27865.758      0             -24897.373      111633.94    
    578500   2956.4997     -27868.44       0             -24811.562      112937.79    
    579000   2875.6572     -27854.147      0             -24880.856      112677.6     
    579500   2925.1878     -27916.379      0             -24891.876      110853.81    
    580000   2887.1848     -27849.674      0             -24864.464      112010.4     
    580500   2915.7877     -27862.038      0             -24847.254      111218.7     
    581000   2873.2119     -27891.955      0             -24921.192      111217.8     
    581500   2904.0706     -27829.237      0             -24826.568      113241.32    
    582000   2909.8087     -27832.179      0             -24823.577      113112.7     
    582500   2851.0377     -27865.039      0             -24917.203      112107.98    
    583000   2878.0267     -27853.254      0             -24877.513      111999.95    
    583500   2897.0012     -27823.978      0             -24828.618      114404.72    
    584000   2905.6107     -27852.996      0             -24848.734      112636.39    
    584500   2892.2031     -27884.923      0             -24894.524      112304.09    
    585000   2938.4995     -27831.953      0             -24793.686      113702.05    
    585500   2912.3848     -27870.45       0             -24859.184      112750.99    
    586000   2937.9477     -27866.813      0             -24829.116      112547.91    
    586500   2895.8234     -27913.94       0             -24919.798      110728.92    
    587000   2947.1189     -27830.656      0             -24783.477      114639.79    
    587500   2874.3558     -27881.048      0             -24909.103      111442.2     
    588000   2894.8753     -27828.966      0             -24835.804      113289.51    
    588500   2856.1095     -27893.814      0             -24940.734      110613.25    
    589000   2919.2339     -27821.758      0             -24803.411      112973.07    
    589500   2895.1718     -27867.715      0             -24874.246      112760.54    
    590000   2896.315      -27871.939      0             -24877.289      112407.99    
    590500   2873.5574     -27848.669      0             -24877.549      112616.76    
    591000   2875.6394     -27819.68       0             -24846.407      113377.42    
    591500   2892.0036     -27864.635      0             -24874.442      111980.89    
    592000   2921.906      -27851.044      0             -24829.934      112531.24    
    592500   2837.9074     -27845.065      0             -24910.806      112256.45    
    593000   2917.3952     -27864.411      0             -24847.964      112792.92    
    593500   2889.1579     -27850.038      0             -24862.788      113481.93    
    594000   2899.4925     -27826.122      0             -24828.186      113435.31    
    594500   2888.8941     -27844.529      0             -24857.551      112119.09    
    595000   2841.3478     -27829.03       0             -24891.213      112969.53    
    595500   2906.1579     -27873.33       0             -24868.503      111245.77    
    596000   2969.1002     -27893.587      0             -24823.68       112334.57    
    596500   2970.3176     -27875.041      0             -24803.875      112104.56    
    597000   2917.731      -27861.508      0             -24844.715      112359.3     
    597500   2865.6514     -27903.615      0             -24940.67       111414.59    
    598000   2919.2664     -27857.212      0             -24838.831      113193.64    
    598500   2886.3494     -27875.785      0             -24891.439      111230.87    
    599000   2911.56       -27836.606      0             -24826.193      112034.63    
    599500   2906.4999     -27888.806      0             -24883.625      110723.91    
    600000   2899.5406     -27820.993      0             -24823.007      113626.83    
    600500   2919.885      -27886.884      0             -24867.863      111833.36    
    601000   2885.5016     -27823.216      0             -24839.746      113910.57    
    601500   2890.4228     -27863.29       0             -24874.731      112297.31    
    602000   2870.8497     -27873.493      0             -24905.172      112178.06    
    602500   2912.1576     -27883.888      0             -24872.857      112146.58    
    603000   2934.9068     -27875.507      0             -24840.955      112080.17    
    603500   2894.3775     -27885.552      0             -24892.905      111681.05    
    604000   2938.9034     -27844.56       0             -24805.875      113069.21    
    604500   2898.3693     -27887.534      0             -24890.759      111898.39    
    605000   2857.8139     -27885.998      0             -24931.156      111917.26    
    605500   2890.6471     -27873.861      0             -24885.071      112365.88    
    606000   2912.2434     -27874.383      0             -24863.263      111968.9     
    606500   2887.5312     -27857.91       0             -24872.342      112306.92    
    607000   2899.4013     -27844.028      0             -24846.186      113210.14    
    607500   2928.4687     -27891.511      0             -24863.615      112194.22    
    608000   2867.1372     -27881.076      0             -24916.594      111119.17    
    608500   2878.7853     -27906.564      0             -24930.039      110400.64    
    609000   2927.3587     -27832.632      0             -24805.884      113553.55    
    609500   2917.6874     -27899.785      0             -24883.036      111003.12    
    610000   2890.811      -27849.155      0             -24860.196      112601.07    
    610500   2924.2488     -27878.547      0             -24855.015      111528.26    
    611000   2912.1781     -27904.108      0             -24893.056      111326.73    
    611500   2920.8503     -27875.083      0             -24855.065      112611.31    
    612000   2952.4835     -27845.232      0             -24792.506      112687.75    
    612500   2874.8738     -27833.382      0             -24860.901      113383.12    
    613000   2892.3097     -27850.142      0             -24859.633      112395.63    
    613500   2889.5146     -27910.795      0             -24923.176      110588.85    
    614000   2900.4164     -27846.412      0             -24847.521      113594.62    
    614500   2909.0573     -27854.325      0             -24846.499      112920.09    
    615000   2918.9351     -27838.476      0             -24820.437      113632.49    
    615500   2907.8707     -27889.799      0             -24883.201      111837.67    
    616000   2961.0154     -27824.504      0             -24762.956      114447.46    
    616500   2874.3041     -27837.5        0             -24865.607      114106.56    
    617000   2891.4639     -27876.891      0             -24887.257      112770.51    
    617500   2901.3933     -27892.786      0             -24892.885      111876.76    
    618000   2914.6816     -27849.626      0             -24835.986      112271.08    
    618500   2881.3139     -27872.893      0             -24893.754      111255.98    
    619000   2893.3163     -27846.171      0             -24854.621      112580.74    
    619500   2917.1483     -27883.845      0             -24867.654      111616.74    
    620000   2864.1368     -27847.047      0             -24885.667      113060.85    
    620500   2940.61       -27886.455      0             -24846.006      111173.44    
    621000   2912.1905     -27828.599      0             -24817.534      113720.94    
    621500   2919.4845     -27854.123      0             -24835.516      112929.87    
    622000   2927.356      -27894.94       0             -24868.194      111208.51    
    622500   2912.3563     -27871.879      0             -24860.643      112072.43    
    623000   2875.1438     -27814.203      0             -24841.443      113858.33    
    623500   2893.1347     -27871.441      0             -24880.079      112627.65    
    624000   2902.7504     -27854.844      0             -24853.54       112067.51    
    624500   2872.9615     -27846.869      0             -24876.365      113047.1     
    625000   2879.4892     -27849.81       0             -24872.557      111761.19    
    625500   2938.4701     -27864.549      0             -24826.312      113635.96    
    626000   2915.787      -27857.96       0             -24843.177      112926.97    
    626500   2870.4741     -27861.707      0             -24893.775      111941.24    
    627000   2915.9277     -27820.45       0             -24805.521      115028.12    
    627500   2920.5041     -27859.561      0             -24839.9        112383.41    
    628000   2920.9208     -27853.974      0             -24833.882      112393.57    
    628500   2919.5928     -27867.431      0             -24848.712      112028.86    
    629000   2871.7078     -27839.87       0             -24870.662      113358.43    
    629500   2915.1934     -27871.238      0             -24857.068      112639.32    
    630000   2888.7433     -27856.862      0             -24870.04       113072.19    
    630500   2890.3948     -27868.698      0             -24880.168      112441.54    
    631000   2934.3481     -27793.535      0             -24759.561      115371.31    
    631500   2879.921      -27874.972      0             -24897.272      112078.06    
    632000   2917.5939     -27876.521      0             -24859.869      112989.42    
    632500   2919.5134     -27903.984      0             -24885.347      111983.24    
    633000   2903.0066     -27856.121      0             -24854.552      111945.66    
    633500   2899.3673     -27805.017      0             -24807.211      114720.4     
    634000   2927.9524     -27878.252      0             -24850.891      113478.12    
    634500   2886.2283     -27823.54       0             -24839.319      113635.11    
    635000   2925.4811     -27871.973      0             -24847.166      111826.91    
    635500   2861.5683     -27828.753      0             -24870.029      113378.42    
    636000   2921.715      -27865.582      0             -24844.669      112809.33    
    636500   2878.6736     -27836.071      0             -24859.661      112651.09    
    637000   2918.5321     -27876.27       0             -24858.648      112041.98    
    637500   2935.3238     -27833.827      0             -24798.844      112993.16    
    638000   2889.4531     -27884.34       0             -24896.784      111237.64    
    638500   2906.9894     -27849.962      0             -24844.275      113510.72    
    639000   2859.636      -27848.188      0             -24891.462      112531.68    
    639500   2927.4671     -27814.764      0             -24787.904      113396.87    
    640000   2880.0723     -27879.77       0             -24901.913      113141.87    
    640500   2895.4807     -27842.222      0             -24848.434      113376.18    
    641000   2887.025      -27830.121      0             -24845.076      113317.96    
    641500   2871.1349     -27867.651      0             -24899.036      112448.82    
    642000   2882.4711     -27909.416      0             -24929.079      110804.44    
    642500   2855.6121     -27828.763      0             -24876.198      112524.41    
    643000   2911.4293     -27845.601      0             -24835.323      113296.95    
    643500   2846.0715     -27859.755      0             -24917.054      111958.25    
    644000   2899.5888     -27861.544      0             -24863.509      112831.65    
    644500   2892.1943     -27848.519      0             -24858.129      112682.32    
    645000   2895.0256     -27910.871      0             -24917.554      111469.39    
    645500   2854.1769     -27866.418      0             -24915.336      112406.86    
    646000   2887.637      -27840.071      0             -24854.393      112909.14    
    646500   2929.438      -27835.493      0             -24806.595      113605.4     
    647000   2923.6658     -27847.437      0             -24824.507      112874.66    
    647500   2880.6705     -27855.192      0             -24876.717      112345.25    
    648000   2876.3011     -27844.341      0             -24870.384      113087.77    
    648500   2941.0086     -27853.399      0             -24812.538      112688.35    
    649000   2845.3334     -27837.92       0             -24895.983      113089.33    
    649500   2894.6251     -27897.538      0             -24904.635      111263.69    
    650000   2897.0987     -27844.029      0             -24848.568      113361.88    
    650500   2906.2491     -27911.862      0             -24906.94       111102.28    
    651000   2856.1214     -27858.398      0             -24905.306      112313.79    
    651500   2886.3877     -27847.228      0             -24862.842      113033.67    
    652000   2883.9691     -27857.195      0             -24875.309      111723.22    
    652500   2878.3155     -27911.167      0             -24935.127      110295.14    
    653000   2865.1265     -27822.034      0             -24859.631      113890.1     
    653500   2890.794      -27858.021      0             -24869.079      112888.04    
    654000   2882.9741     -27855.488      0             -24874.631      111707.08    
    654500   2879.2128     -27859.757      0             -24882.789      112603.09    
    655000   2915.7489     -27868.205      0             -24853.461      112508.34    
    655500   2891.2132     -27840.879      0             -24851.504      113383.85    
    656000   2906.6987     -27860.458      0             -24855.071      111205.49    
    656500   2913.3258     -27859.716      0             -24847.477      112467.69    
    657000   2926.1913     -27858.091      0             -24832.55       112250.84    
    657500   2913.7297     -27892.988      0             -24880.331      111308.19    
    658000   2897.9371     -27819.836      0             -24823.509      113477.93    
    658500   2887.4841     -27852.855      0             -24867.335      112236.57    
    659000   2896.1288     -27858.574      0             -24864.116      112858.75    
    659500   2865.7751     -27858.022      0             -24894.948      113340.38    
    660000   2869.5309     -27885.283      0             -24918.326      111680.79    
    660500   2875.0606     -27850.896      0             -24878.222      112618.45    
    661000   2880.4846     -27855.24       0             -24876.958      112347.29    
    661500   2863.2038     -27891.59       0             -24931.175      111454.38    
    662000   2875.1688     -27842.818      0             -24870.032      112558.57    
    662500   2872.9845     -27889.477      0             -24918.949      110879.31    
    663000   2923.3627     -27835.531      0             -24812.914      114067.29    
    663500   2944.6048     -27865.25       0             -24820.67       112246.16    
    664000   2857.1569     -27844.623      0             -24890.46       113262.52    
    664500   2883.7107     -27851.46       0             -24869.842      113736.99    
    665000   2941.6459     -27927.729      0             -24886.209      111053.15    
    665500   2908.9019     -27842.706      0             -24835.041      114281.5     
    666000   2888.9807     -27879.313      0             -24892.246      111892.81    
    666500   2887.5233     -27881.066      0             -24895.506      111546.83    
    667000   2899.4793     -27903.383      0             -24905.46       111049.57    
    667500   2923.0961     -27814.622      0             -24792.281      114733.89    
    668000   2919.2954     -27845.847      0             -24827.436      113439.58    
    668500   2894.1722     -27877.626      0             -24885.191      112441.17    
    669000   2894.0172     -27830.927      0             -24838.653      113455.58    
    669500   2966.6049     -27881.057      0             -24813.73       112487.48    
    670000   2942.2749     -27827.179      0             -24785.008      113716.27    
    670500   2930.2528     -27853.081      0             -24823.34       112270.93    
    671000   2920.4533     -27855.534      0             -24835.925      112720.33    
    671500   2891.0886     -27915.071      0             -24925.825      110939.62    
    672000   2913.414      -27840.226      0             -24827.896      112223.19    
    672500   2901.5199     -27855.551      0             -24855.519      112319.67    
    673000   2910.1334     -27845.704      0             -24836.766      113802.42    
    673500   2877.4876     -27839.48       0             -24864.296      113400.35    
    674000   2910.9678     -27839.027      0             -24829.226      113250.34    
    674500   2889.0577     -27883.74       0             -24896.593      111532.78    
    675000   2939.0307     -27832.145      0             -24793.329      113799.22    
    675500   2935.8546     -27899.911      0             -24864.378      111106.02    
    676000   2921.7051     -27899.87       0             -24878.967      111496       
    676500   2932.9827     -27836.893      0             -24804.33       113015.53    
    677000   2925.3122     -27896.984      0             -24872.352      111631.33    
    677500   2940.2236     -27876.642      0             -24836.592      112549.08    
    678000   2902.626      -27869.762      0             -24868.587      111681.75    
    678500   2883.809      -27844.611      0             -24862.891      113130.69    
    679000   2872.4111     -27858.567      0             -24888.632      112036.2     
    679500   2841.6104     -27791.875      0             -24853.787      114662.17    
    680000   2907.8311     -27868.928      0             -24862.37       111599.93    
    680500   2873.2954     -27838.845      0             -24867.996      113129.97    
    681000   2864.465      -27857.981      0             -24896.262      111587.26    
    681500   2908.4949     -27837.86       0             -24830.616      113274.73    
    682000   2866.9638     -27899.447      0             -24935.144      111029.17    
    682500   2867.5062     -27844.538      0             -24879.675      112750.89    
    683000   2903.9723     -27870.776      0             -24868.209      111983.19    
    683500   2921.6632     -27888.636      0             -24867.777      111389.53    
    684000   2896.4203     -27857.51       0             -24862.751      112247.58    
    684500   2892.063      -27858.638      0             -24868.384      111642.84    
    685000   2927.7402     -27899.844      0             -24872.702      111108.78    
    685500   2880.5607     -27849.869      0             -24871.508      112727.64    
    686000   2936.5237     -27889.827      0             -24853.603      112147.23    
    686500   2866.4281     -27875.411      0             -24911.662      111710.27    
    687000   2913.9993     -27853.555      0             -24840.62       112975.81    
    687500   2891.2019     -27859.64       0             -24870.276      112651.03    
    688000   2935.3455     -27833.939      0             -24798.933      113539.83    
    688500   2856.0473     -27854.028      0             -24901.012      112773.2     
    689000   2896.6201     -27854.189      0             -24859.223      111911.36    
    689500   2867.9077     -27856.092      0             -24890.813      111904.42    
    690000   2884.0038     -27870.822      0             -24888.901      112263.15    
    690500   2954.1707     -27881.148      0             -24826.677      112398.17    
    691000   2883.4733     -27841.139      0             -24859.766      112931.95    
    691500   2943.4421     -27861.918      0             -24818.541      113303.14    
    692000   2916.1608     -27812.549      0             -24797.379      114278.9     
    692500   2927.1985     -27906.063      0             -24879.48       110527.82    
    693000   2887.8819     -27896.757      0             -24910.826      110950.34    
    693500   2910.0431     -27860.417      0             -24851.573      112708.32    
    694000   2848.1458     -27849.952      0             -24905.106      112486.54    
    694500   2893.0606     -27863.034      0             -24871.749      112024.14    
    695000   2872.2818     -27872.094      0             -24902.293      111527.73    
    695500   2850.4345     -27899.33       0             -24952.117      110862.17    
    696000   2855.5728     -27898.103      0             -24945.578      111031.98    
    696500   2886.9436     -27914.702      0             -24929.741      110871       
    697000   2860.9626     -27857.753      0             -24899.656      113152.64    
    697500   2903.0228     -27839.032      0             -24837.446      112864.46    
    698000   2884.6455     -27877.805      0             -24895.221      112365.31    
    698500   2938.9424     -27889.859      0             -24851.134      111438.04    
    699000   2920.0955     -27861.733      0             -24842.495      113069.04    
    699500   2900.9225     -27857.694      0             -24858.28       112828.57    
    700000   2918.0647     -27846.422      0             -24829.284      113545.76    
    700500   2882.3535     -27888.244      0             -24908.029      111032.66    
    701000   2873.2098     -27874.001      0             -24903.24       111874.1     
    701500   2894.0185     -27868.722      0             -24876.447      112547.18    
    702000   2895.027      -27852.011      0             -24858.692      112569.51    
    702500   2932.0866     -27870.137      0             -24838.5        112251.69    
    703000   2918.0838     -27892.759      0             -24875.601      111344.88    
    703500   2871.1945     -27868.361      0             -24899.684      111533.92    
    704000   2866.0307     -27892.451      0             -24929.113      111757.35    
    704500   2889.4783     -27788.289      0             -24800.707      114857.98    
    705000   2871.0302     -27884.02       0             -24915.513      111784.45    
    705500   2903.6839     -27857.5        0             -24855.231      112343.26    
    706000   2901.6259     -27844.964      0             -24844.822      113583.38    
    706500   2862.2855     -27888.715      0             -24929.249      110398.02    
    707000   2868.9133     -27885.544      0             -24919.225      111499.37    
    707500   2889.8272     -27858.516      0             -24870.574      111842.01    
    708000   2906.026      -27827.458      0             -24822.767      113279.61    
    708500   2890.675      -27859.49       0             -24870.671      111348.29    
    709000   2867.5152     -27894.696      0             -24929.823      111770.85    
    709500   2887.1924     -27831.95       0             -24846.732      112278.91    
    710000   2887.3727     -27885.232      0             -24899.828      111769.53    
    710500   2818.994      -27870.323      0             -24955.619      110687.76    
    711000   2896.6432     -27874.493      0             -24879.503      111747.88    
    711500   2895.1832     -27857.091      0             -24863.61       113141.95    
    712000   2913.4903     -27902.061      0             -24889.652      110806.45    
    712500   2894.776      -27847.479      0             -24854.42       112398.61    
    713000   2906.4151     -27918.357      0             -24913.264      110576.43    
    713500   2884.0971     -27868.526      0             -24886.508      112478.95    
    714000   2914.4941     -27895.697      0             -24882.25       111784.93    
    714500   2898.1613     -27839.52       0             -24842.961      112653.51    
    715000   2864.717      -27903.711      0             -24941.731      111413.76    
    715500   2905.7123     -27828.69       0             -24824.323      113490.19    
    716000   2870.5485     -27864.499      0             -24896.49       112292.43    
    716500   2918.406      -27832.552      0             -24815.061      114099.95    
    717000   2862.5965     -27869.061      0             -24909.274      112556.13    
    717500   2869.1341     -27919.555      0             -24953.008      110173.43    
    718000   2861.346      -27837.824      0             -24879.33       112704.47    
    718500   2893.9796     -27832.803      0             -24840.567      113570.98    
    719000   2930.0058     -27873.837      0             -24844.352      112204.03    
    719500   2876.4619     -27903.558      0             -24929.435      111373.51    
    720000   2914.7347     -27850.252      0             -24836.557      113056.08    
    720500   2933.3052     -27879.49       0             -24846.594      112118.84    
    721000   2906.6436     -27841.632      0             -24836.302      113339.98    
    721500   2941.8145     -27886.925      0             -24845.23       111226.34    
    722000   2871.6622     -27865.028      0             -24895.868      111856.53    
    722500   2874.5111     -27836.157      0             -24864.051      113219.66    
    723000   2888.5718     -27901.572      0             -24914.928      110475.61    
    723500   2921.7327     -27828.1        0             -24807.169      113773.66    
    724000   2861.2992     -27872.869      0             -24914.423      112247.25    
